id,AssetClass,Quantity,RatingLevel,HRCategories,BudgetCategories
Group LILLE_P31_L32BREST_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""BRETAGNE"",""Contrôles Commande Local""]""",
Group LILLE_P31_L32BREST_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB1,"""[""BRETAGNE"",""Disjoncteurs""]""",
Group LILLE_P31_L32BREST_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P31_L32BREST_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB1,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P31_L32BREST_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,Transformateurs de Mesure,1,HTB1,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P31_Y631_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB1,"""[""POITOU CHARENTES"",""Disjoncteurs""]""",
Group LILLE_P31_Y631_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P31_Y631_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB1,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P31_Y631_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB1,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P31_Y631_HT_Y_Sans_Type_Transformateurs_de_Puissance_TDP,Transformateurs de Puissance,1,HTB1,"""[""POITOU CHARENTES"",""Transformateurs de Puissance""]""",
Group LILLE_P32_BC31_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB1,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P32_BC31_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB1,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P32_BC31_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB1,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P32_L31BREST_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P32_L31BREST_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB1,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P32_L31BREST_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,Transformateurs de Mesure,1,HTB1,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P32_L31NANCY_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P32_L31NANCY_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB1,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P32_L31NANCY_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB1,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P32_L32BREST_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P32_L32BREST_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB1,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P32_L32BREST_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,Transformateurs de Mesure,1,HTB1,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P32_Y631_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB1,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P32_Y631_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB1,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P32_Y631_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB1,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P61_BC61_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P61_BC61_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P61_BC61_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB2,"""[""POITOU CHARENTES"",""Disjoncteurs""]""",
Group LILLE_P61_BC61_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB2,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P61_BO61_HT_SansType_Controles_Commande_Local_FondPoste_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P61_L61BREST_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P61_L61BREST_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB2,"""[""BRETAGNE"",""Disjoncteurs""]""",
Group LILLE_P61_L61BREST_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB2,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P61_L61BREST_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,Transformateurs de Mesure,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P61_L61NANCY_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB2,"""[""POITOU CHARENTES"",""Disjoncteurs""]""",
Group LILLE_P61_L61NANCY_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P61_L61NANCY_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB2,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P61_L61NANCY_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P61_L62BREST_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""BRETAGNE"",""Contrôles Commande Local""]""",
Group LILLE_P61_L62BREST_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB2,"""[""BRETAGNE"",""Disjoncteurs""]""",
Group LILLE_P61_L62BREST_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P61_L62BREST_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB2,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P61_L62BREST_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,Transformateurs de Mesure,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P61_Y631_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB2,"""[""POITOU CHARENTES"",""Disjoncteurs""]""",
Group LILLE_P61_Y631_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P61_Y631_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB2,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P61_Y631_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P61_Y761_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P61_Y761_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB2,"""[""POITOU CHARENTES"",""Disjoncteurs""]""",
Group LILLE_P61_Y761_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB2,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P61_Y761_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P61_Y761_HT_Y_Sans_Type_Transformateurs_de_Puissance_TDP,Transformateurs de Puissance,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Puissance""]""",
Group LILLE_P62_BC61_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P62_BC61_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P62_BC61_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB2,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P62_L61BREST_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P62_L61BREST_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB2,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P62_L61BREST_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,Transformateurs de Mesure,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P62_L61NANCY_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P62_L61NANCY_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB2,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P62_L61NANCY_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P62_L62BREST_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P62_L62BREST_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB2,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P62_L62BREST_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,Transformateurs de Mesure,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P62_Y631_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P62_Y631_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB2,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P62_Y631_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P62_Y761_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB2,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P62_Y761_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB2,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P62_Y761_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB2,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P71_BC71_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB3,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P71_BC71_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB3,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P71_BC71_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB3,"""[""POITOU CHARENTES"",""Disjoncteurs""]""",
Group LILLE_P71_BC71_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB3,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P71_BO71_HT_SansType_Controles_Commande_Local_FondPoste_Analogique,Contrôles Commande Local,1,HTB3,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P71_L71BREST_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P71_L71BREST_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB3,"""[""BRETAGNE"",""Disjoncteurs""]""",
Group LILLE_P71_L71BREST_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""BRETAGNE"",""Contrôles Commande Local""]""",
Group LILLE_P71_L71BREST_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB3,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P71_L71BREST_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,Transformateurs de Mesure,1,HTB3,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P71_L71NANCY_HT_DJ_OP63_Disjoncteurs_DJ_50,Disjoncteurs,1,HTB3,"""[""POITOU CHARENTES"",""Disjoncteurs""]""",
Group LILLE_P71_L71NANCY_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P71_L71NANCY_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB3,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P71_L71NANCY_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB3,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P71_L72BREST_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""BRETAGNE"",""Contrôles Commande Local""]""",
Group LILLE_P71_L72BREST_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB3,"""[""BRETAGNE"",""Disjoncteurs""]""",
Group LILLE_P71_L72BREST_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P71_L72BREST_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB3,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P71_L72BREST_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,Transformateurs de Mesure,1,HTB3,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P71_Y761_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P71_Y761_HT_DJ_FXT_72_Disjoncteurs_DJ_35,Disjoncteurs,1,HTB3,"""[""POITOU CHARENTES"",""Disjoncteurs""]""",
Group LILLE_P71_Y761_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB3,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P71_Y761_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB3,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P72_BC71_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,Contrôles Commande Local,1,HTB3,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P72_BC71_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,Transformateurs de Mesure,1,HTB3,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P72_BC71_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,Sectionneurs,1,HTB3,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P72_L71BREST_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P72_L71BREST_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB3,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P72_L71BREST_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,Transformateurs de Mesure,1,HTB3,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P72_L71NANCY_HT_Electre_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P72_L71NANCY_HT_S_5361_Rep_LT_Sectionneurs_SA_50,Sectionneurs,1,HTB3,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P72_L71NANCY_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,Transformateurs de Mesure,1,HTB3,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P72_L72BREST_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P72_L72BREST_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB3,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P72_L72BREST_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,Transformateurs de Mesure,1,HTB3,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLE_P72_Y761_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,Contrôles Commande Local,1,HTB3,"""[""POITOU CHARENTES"",""Contrôles Commande Local""]""",
Group LILLE_P72_Y761_HT_S_5930_Rep_A1_Sectionneurs_SA_40,Sectionneurs,1,HTB3,"""[""POITOU CHARENTES"",""Sectionneurs""]""",
Group LILLE_P72_Y761_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,Transformateurs de Mesure,1,HTB3,"""[""POITOU CHARENTES"",""Transformateurs de Mesure""]""",
Group LILLEL31NANCY_10_92_Pylones_Acier,Pylônes,1,HTB1,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL31NANCY_10_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL31NANCY_10_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL31NANCY_1_91_Pylones_Acier,Pylônes,1,HTB1,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL31NANCY_1_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL31NANCY_1_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL31NANCY_2_93_Pylones_Acier,Pylônes,1,HTB1,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL31NANCY_2_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL31NANCY_2_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL31NANCY_3_94_Pylones_Acier,Pylônes,1,HTB1,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL31NANCY_3_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL31NANCY_3_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL31NANCY_4_95_Pylones_Acier,Pylônes,1,HTB1,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL31NANCY_4_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL31NANCY_4_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL31NANCY_5_96_Pylones_Acier,Pylônes,1,HTB1,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL31NANCY_5_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL31NANCY_5_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL31NANCY_6_97_Pylones_Acier,Pylônes,1,HTB1,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL31NANCY_6_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL31NANCY_6_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL31NANCY_7_98_Pylones_Acier,Pylônes,1,HTB1,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL31NANCY_7_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL31NANCY_7_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL31NANCY_8_99_Pylones_Acier,Pylônes,1,HTB1,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL31NANCY_8_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL31NANCY_8_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL31NANCY_9_100_Pylones_Acier,Pylônes,1,HTB1,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL31NANCY_9_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL31NANCY_9_Lignes_Souterraines_Synthetique,Lignes Souterraines,3,HTB1,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL61NANCY_10_102_Pylones_Acier,Pylônes,1,HTB2,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL61NANCY_10_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL61NANCY_10_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL61NANCY_1_101_Pylones_Acier,Pylônes,1,HTB2,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL61NANCY_1_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL61NANCY_1_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL61NANCY_2_103_Pylones_Acier,Pylônes,1,HTB2,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL61NANCY_2_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL61NANCY_2_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL61NANCY_3_104_Pylones_Acier,Pylônes,1,HTB2,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL61NANCY_3_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL61NANCY_3_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL61NANCY_4_105_Pylones_Acier,Pylônes,1,HTB2,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL61NANCY_4_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL61NANCY_4_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
Group LILLEL61NANCY_5_106_Pylones_Acier,Pylônes,1,HTB2,"""[""POITOU CHARENTES"",""Pylônes""]""",
Group LILLEL61NANCY_5_Lignes_Aeriennes_AlmelecAcier,Lignes Aériennes,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Aériennes""]""",
Group LILLEL61NANCY_5_Lignes_Souterraines_HuileFluide,Lignes Souterraines,3,HTB2,"""[""POITOU CHARENTES"",""Lignes Souterraines""]""",
